candidate_id,candidate_name,years_experience,current_city,top_skill_area,summary
344,Andrew Gonzales,10,Denver,analytics,Improved NPS by redesigning incident communications workflow.
345,Nicole Parsons,8,Atlanta,engineering,Reduced cloud spend by redesigning batch compute workloads.
346,Wyatt Young,11,Atlanta,engineering,Reduced cloud spend by redesigning batch compute workloads.
347,Laura Ray,7,Seattle,engineering,Migrated legacy monolith endpoints to event-driven services.
348,Sabrina Young,10,Austin,sales,Maintained SOC 2 evidence collection process.
349,Victoria Boyd,15,Denver,product,Built churn propensity model for customer success team.
350,Donald Hawkins,17,Denver,sales,Ran agile ceremonies for cross-functional product squad.
351,Nancy Thompson,10,Chicago,sales,"Implemented Okta and SCIM provisioning for 2,000 employees."
352,Kristi Williams,0,Seattle,operations,Launched partner onboarding program across EMEA region.
353,Mason James,11,Seattle,operations,Expanded support knowledge base and deflected repetitive tickets.
354,Melissa Russell,4,Austin,product,Launched partner onboarding program across EMEA region.
355,Clinton Medina,4,Seattle,engineering,Reduced cloud spend by redesigning batch compute workloads.
356,Darin Mathews,15,Remote,product,Introduced warehouse slotting optimization process.
357,Joel Brown,8,Chicago,sales,Introduced warehouse slotting optimization process.
358,Jason Moreno,14,Atlanta,sales,"Drove product launch for analytics module used by 8,000 accounts."
359,David Rivera,6,Atlanta,operations,Managed enterprise renewals exceeding $4M ARR.
360,Jerry Watson,10,Austin,product,"Implemented Okta and SCIM provisioning for 2,000 employees."
361,Sandra Williams,11,Seattle,sales,Automated revenue recognition data quality checks.
362,Larry Williams,16,Seattle,operations,Improved fulfillment SLA reporting with automated dashboards.
363,Robert Matthews,3,Chicago,analytics,Maintained SOC 2 evidence collection process.
364,Claire Clark,10,Chicago,support,Expanded support knowledge base and deflected repetitive tickets.
365,Elizabeth Stout,7,Seattle,operations,Managed high-volume healthcare recruiting for clinical roles.
366,Colton Figueroa,8,Seattle,engineering,Reduced cloud spend by redesigning batch compute workloads.
367,Nicole Rocha,15,Austin,support,Built role-based compensation benchmarking dashboards.
368,Michele Sanders,2,Denver,product,Led multi-region ERP rollout across three warehouses.
369,Frank Campbell,9,Atlanta,analytics,Owned forecasting model for outbound pipeline generation.
370,Matthew Parker,6,Austin,product,Launched partner onboarding program across EMEA region.
371,Stephen Owens,16,Remote,sales,Ran agile ceremonies for cross-functional product squad.
372,Miranda Gill,3,Chicago,product,Introduced warehouse slotting optimization process.
373,Dale Edwards,4,Remote,support,Improved NPS by redesigning incident communications workflow.
374,Sean Figueroa,1,Austin,product,Improved fulfillment SLA reporting with automated dashboards.
375,Juan Silva,7,Remote,product,Negotiated software procurement and vendor savings initiatives.
376,Elizabeth Gonzalez,0,Austin,operations,Migrated legacy monolith endpoints to event-driven services.
377,Kelly Sanchez,9,Seattle,engineering,Improved NPS by redesigning incident communications workflow.
378,Terri Morgan,4,Denver,support,"Implemented Okta and SCIM provisioning for 2,000 employees."
379,Katherine Cummings,7,Denver,support,Introduced warehouse slotting optimization process.
380,Julia Oconnor,10,Austin,analytics,Improved NPS by redesigning incident communications workflow.
381,Charles Payne,12,Seattle,analytics,Managed high-volume healthcare recruiting for clinical roles.
382,Steve Mooney,1,Atlanta,engineering,Built role-based compensation benchmarking dashboards.
383,Kelly Combs,2,Chicago,support,Expanded support knowledge base and deflected repetitive tickets.
384,Robert Williams,5,Denver,operations,Managed enterprise renewals exceeding $4M ARR.
385,Chad Mccoy,9,Atlanta,engineering,Ran agile ceremonies for cross-functional product squad.
386,Chris Robinson,15,Seattle,product,Managed high-volume healthcare recruiting for clinical roles.
387,Antonio Little,2,Atlanta,engineering,Closed strategic logistics accounts in manufacturing sector.
388,Susan Hopkins,1,Austin,sales,Managed high-volume healthcare recruiting for clinical roles.
389,Joseph Jenkins,11,Atlanta,sales,Launched partner onboarding program across EMEA region.
390,Nathan Nichols,17,Denver,support,Designed interview loops for engineering leveling refresh.
391,Jonathan Wolfe,14,Denver,engineering,Introduced warehouse slotting optimization process.
392,Todd White,10,Denver,operations,Migrated legacy monolith endpoints to event-driven services.
393,Kelly Allen,0,Denver,operations,Improved fulfillment SLA reporting with automated dashboards.
394,Dawn Gomez,10,Chicago,operations,Designed interview loops for engineering leveling refresh.
395,Angela Chung,8,Chicago,product,Scaled self-serve onboarding funnel for SMB customers.
396,David Terry,8,Seattle,sales,Scaled self-serve onboarding funnel for SMB customers.
397,Ronald Miller,8,Chicago,operations,Automated revenue recognition data quality checks.
398,Marie Johnson MD,10,Seattle,operations,Owned forecasting model for outbound pipeline generation.
399,John Walsh,12,Denver,operations,Launched partner onboarding program across EMEA region.
400,Angela Bruce,3,Atlanta,product,Maintained SOC 2 evidence collection process.
401,Erin Madden,1,Austin,sales,Automated revenue recognition data quality checks.
402,Stephanie Ellison,0,Chicago,engineering,Designed interview loops for engineering leveling refresh.
403,Steven Schwartz,7,Remote,operations,Migrated legacy monolith endpoints to event-driven services.
404,Denise Glass,9,Seattle,engineering,Maintained SOC 2 evidence collection process.
405,Diana Daniels,14,Austin,support,Reduced cloud spend by redesigning batch compute workloads.
406,Cassie Jefferson,7,Remote,product,Designed interview loops for engineering leveling refresh.
407,Daniel Thomas,9,Remote,support,Improved fulfillment SLA reporting with automated dashboards.
408,Samantha Hickman,17,Austin,support,"Implemented Okta and SCIM provisioning for 2,000 employees."
409,Justin Knight,13,Chicago,operations,Scaled self-serve onboarding funnel for SMB customers.
410,Megan Fernandez,12,Chicago,support,Scaled self-serve onboarding funnel for SMB customers.
411,Patrick Gibbs,6,Remote,operations,Managed enterprise renewals exceeding $4M ARR.
412,Angela Mcgee,2,Remote,product,Maintained SOC 2 evidence collection process.
413,Brent Hall,16,Seattle,sales,Automated revenue recognition data quality checks.
414,Larry Austin,9,Chicago,engineering,Built dbt models and Airflow pipelines for finance analytics.
415,Tracy Nguyen,1,Remote,product,Maintained SOC 2 evidence collection process.
416,Rachel Hayes,8,Remote,operations,Maintained SOC 2 evidence collection process.
417,Juan Bennett,1,Remote,sales,Shipped experimentation framework for signup conversion.
418,Kevin James,17,Denver,support,Built role-based compensation benchmarking dashboards.
419,Elizabeth Wright,9,Seattle,operations,Built dbt models and Airflow pipelines for finance analytics.
420,Derrick James,14,Seattle,support,Built churn propensity model for customer success team.
421,Brittany Price,8,Austin,operations,Expanded support knowledge base and deflected repetitive tickets.
422,Brandon Hahn,0,Atlanta,support,Improved fulfillment SLA reporting with automated dashboards.
423,Philip Garcia,11,Atlanta,engineering,Closed strategic logistics accounts in manufacturing sector.
424,Jeffrey Hawkins,11,Atlanta,support,Built dbt models and Airflow pipelines for finance analytics.
425,Ashley Davis,4,Denver,sales,"Drove product launch for analytics module used by 8,000 accounts."
426,Linda Mueller,12,Seattle,operations,Built role-based compensation benchmarking dashboards.
427,Alexandria Gutierrez,4,Remote,product,Improved NPS by redesigning incident communications workflow.
428,Misty Hansen,12,Atlanta,operations,Owned forecasting model for outbound pipeline generation.
429,Dana Meyer DDS,13,Remote,engineering,Built role-based compensation benchmarking dashboards.
430,Derrick Adams,2,Seattle,operations,"Implemented Okta and SCIM provisioning for 2,000 employees."
431,Christopher Hill,5,Chicago,sales,Managed high-volume healthcare recruiting for clinical roles.
432,Richard Ward,2,Seattle,operations,Designed interview loops for engineering leveling refresh.
433,Michelle Simpson,13,Seattle,sales,Automated revenue recognition data quality checks.
434,Judith Taylor,4,Remote,analytics,Owned forecasting model for outbound pipeline generation.
435,James Skinner,11,Denver,sales,Owned forecasting model for outbound pipeline generation.
436,Scott Alexander,7,Austin,operations,Launched partner onboarding program across EMEA region.
437,Rodney Curtis,1,Seattle,product,"Implemented Okta and SCIM provisioning for 2,000 employees."
438,Elizabeth Morrison,15,Atlanta,analytics,Managed enterprise renewals exceeding $4M ARR.
439,Karen Thompson,12,Atlanta,support,Managed enterprise renewals exceeding $4M ARR.
440,Francis Navarro,4,Seattle,support,"Drove product launch for analytics module used by 8,000 accounts."
441,Tracy Casey,15,Atlanta,product,Led multi-region ERP rollout across three warehouses.
442,Douglas Hartman,12,Austin,product,Led multi-region ERP rollout across three warehouses.
443,Timothy Gonzalez,14,Remote,product,Improved NPS by redesigning incident communications workflow.
444,Catherine Saunders MD,3,Chicago,operations,Built churn propensity model for customer success team.
445,Terri Clark,0,Chicago,analytics,Managed enterprise renewals exceeding $4M ARR.
446,Sandra Jones,1,Seattle,support,Owned forecasting model for outbound pipeline generation.
447,Rebecca Chambers,9,Seattle,analytics,Launched partner onboarding program across EMEA region.
448,Eric King,14,Atlanta,engineering,Expanded support knowledge base and deflected repetitive tickets.
449,Jay Bennett,16,Seattle,analytics,Ran agile ceremonies for cross-functional product squad.
450,Kyle Aguilar,17,Austin,sales,Improved fulfillment SLA reporting with automated dashboards.
451,Tammy Kane,10,Chicago,support,Ran agile ceremonies for cross-functional product squad.
452,Andrew Schmitt,11,Chicago,product,Designed interview loops for engineering leveling refresh.
453,Robin Wheeler,5,Denver,support,"Drove product launch for analytics module used by 8,000 accounts."
454,Ashley Wright,0,Denver,analytics,Migrated legacy monolith endpoints to event-driven services.
455,Carol Salazar,3,Austin,analytics,Built dbt models and Airflow pipelines for finance analytics.
456,Maria Lucas,1,Seattle,analytics,Introduced warehouse slotting optimization process.
457,Erin Hogan,12,Atlanta,operations,Designed interview loops for engineering leveling refresh.
458,Brett Walker,9,Denver,sales,Closed strategic logistics accounts in manufacturing sector.
459,Kristin Watts,13,Remote,support,"Implemented Okta and SCIM provisioning for 2,000 employees."
460,James Ford,2,Denver,operations,Scaled self-serve onboarding funnel for SMB customers.
461,Melissa Hernandez,16,Austin,engineering,Reduced cloud spend by redesigning batch compute workloads.
462,Mrs. Elizabeth Knapp MD,12,Remote,support,Built role-based compensation benchmarking dashboards.
463,Monica Bailey,16,Austin,analytics,Migrated legacy monolith endpoints to event-driven services.
464,Richard Boyd,11,Austin,analytics,Migrated legacy monolith endpoints to event-driven services.
465,Brent Bowen,6,Denver,analytics,Automated revenue recognition data quality checks.
466,Austin Williams,11,Atlanta,engineering,Built churn propensity model for customer success team.
467,Alison Cooper,10,Chicago,analytics,Improved fulfillment SLA reporting with automated dashboards.
468,Robert Spears,3,Remote,analytics,Built role-based compensation benchmarking dashboards.
469,Kelli Arnold,1,Chicago,analytics,Improved fulfillment SLA reporting with automated dashboards.
470,Jeffery Murray,11,Remote,engineering,Automated revenue recognition data quality checks.
471,Lori Lopez,1,Atlanta,support,Ran agile ceremonies for cross-functional product squad.
472,Jennifer Mclaughlin,1,Chicago,analytics,Automated revenue recognition data quality checks.
473,Joanna Jordan,1,Denver,support,Negotiated software procurement and vendor savings initiatives.
